TIPO,DATA,NUMNT,SERIE,CHAVE,CODIGO,DESCRICAO,QTDE,PRECO_UNIT,TOTAL
NFCe Cupom Saida,2025-04-09 00:00:00,000000001,001,43250000000000019112651010000000011289706627,3497,"CAL REBOCO/SALPIQUE/ASSENTAMENTO 20KG NATA (DS)","-1.000","20.000","20.000"
NFCe Cupom Saida,2025-04-09 00:00:00,000000001,001,43250000000000019112651010000000011289706627,2036,"FRT","-1.000","30.000","30.000"
NFCe Cupom Saida,2025-04-09 00:00:00,000000001,001,43250000000000019112651010000000011289706627,7898265332195,"CIMENTO VOTORAN 25KG CPIV-32-RS","-2.000","30.000","60.000"
NFCe Cupom Saida,2025-04-09 00:00:00,000000001,001,43250000000000019112651010000000011289680302,7896451849908,"RESI LOR ADVANCED ELET 127V 5500W 3056E ORIGINAL","-1.000","65.000","65.000"
NFCe Cupom Saida,2025-04-09 00:00:00,000000001,001,43250000000000019112651010000000011289706627,3641,"TIJOLO LIGHT 6F QUADR (1.0) 09X14X19CM (INTEIRO)","-300.000","0.690","207.000"
NFCe Cupom Saida,2025-04-09 00:00:00,000000001,001,43250000000000019112651010000000011289627652,7898668360122,"ASSENTO ALMOFADADO PRIME BEGE HERC","-1.000","78.600","78.600"
NFE Ent,2025-04-09 00:00:00,000000001,10,43250000000000019157550100000000011690421010,3587,"GUIA EUCALIPTO 10X2,5X5,4M","3.000","12.500","37.500"
NFE Ent,2025-04-09 00:00:00,000000001,1,43250000000000019158550010000000011762653111,7898692151321,"TIRA COLA DRYKO SPRAY 120ML","2.000","8.700","17.390"
NFE Ent,2025-04-09 00:00:00,000000001,1,43250000000000019158550010000000011762653111,7897451466935,"NIVELADOR PISO LARGO CRISTAL CORTAG 1,0MM C/50","2.000","11.020","22.030"
NFE Ent,2025-04-09 00:00:00,000000001,1,43250000000000019158550010000000011762653111,2785,"ABRAÇADEIRA GALV P/MANG 13X19MM","100.000","1.170","117.120"
NFE Ent,2025-04-09 00:00:00,000000001,1,43250000000000019177550010000000011144119572,7896451800497,"RESI LOR JET SET 3 220V 5400W 055A","2.000","20.670","41.340"
NFE Ent,2025-04-09 00:00:00,000000001,1,43250000000000019158550010000000011762653111,7893308003162,"JOELHO METAL CROMADO 90° R/R 1/2FX1/2F (ZAMAC)","2.000","12.030","24.060"
NFE Ent,2025-04-09 00:00:00,000000001,10,43250000000000019157550100000000011690421010,3585,"SARRAFO EUCALIPTO 5X2,5X5,4M","2.000","6.300","12.600"
NFE Ent,2025-04-09 00:00:00,000000001,1,43250000000000019158550010000000011762653111,7896451844859,"DUCHA LORENZETTI BELLA DUCHA ULTRA 4T 220V 6800W B","1.000","57.900","57.900"
NFE Ent,2025-04-09 00:00:00,000000001,1,43250000000000019158550010000000011762653111,7898550250845,"MECANISMO ENTRADA CX ACOPL TRAD BLUKIT","4.000","41.310","165.220"
NFE Ent,2025-04-09 00:00:00,000000001,1,43250000000000019177550010000000011144119572,7896451844842,"DUCHA LORENZETTI BELLA DUCHA ULTRA 4T 127V 5500W B","3.000","56.990","170.970"
NFE Ent,2025-04-09 00:00:00,000000001,1,43250000000000019158550010000000011762653111,1748,"MANG CRISTAL 9,52MM (3/8) X 1,5MM","50.000","1.570","78.420"
NFE Ent,2025-04-09 00:00:00,000000001,1,43250000000000019177550010000000011144119572,7898550258834,"SIFÃO TUBO EXT UNIV SIMPLES 1,10M BR BLUKIT","5.000","9.750","48.770"
NFE Ent,2025-04-09 00:00:00,000000001,1,43250000000000019177550010000000011144119572,7896451849908,"RESI LOR ADVANCED ELET 127V 5500W 3056E ORIGINAL","2.000","40.270","80.540"
NFE Ent,2025-04-09 00:00:00,000000001,10,43250000000000019157550100000000011040421010,7897255922170,"REJUNTE ACRÍLICO PALHA 1KG QUARTZOLIT","1.000","42.300","42.300"
NFE Ent,2025-04-09 00:00:00,000000001,1,43250000000000019158550010000000011762653111,7898668362270,"TORN COZ BAN PVC B.AL ANZOL BAHAMAS CR 1/2 HERC","1.000","26.930","26.930"
NFE Ent,2025-04-09 00:00:00,000000001,1,43250000000000019158550010000000011762653111,7898668364786,"REGISTRO PRESSÃO PVC SOLDÁVEL 20MM CROMADO HERC","1.000","13.910","13.910"
NFE Ent,2025-04-09 00:00:00,000000001,1,43250000000000019158550010000000011762653111,7891595000734,"BANDEJA PINTURA 15CM CINZA ROMA","5.000","3.560","17.820"
NFE Ent,2025-04-09 00:00:00,000000001,1,43250000000000019158550010000000011762653111,7893308003698,"LUVA METAL CROMADO R/R 1/2FX1/2F (ZAMAC)","2.000","9.360","18.710"
NFE Ent,2025-04-09 00:00:00,000000001,1,43250000000000019158550010000000011762653111,7893308003216,"JOELHO METAL CROMADO 90° R/R 3/4FX3/4F (ZAMAC)","2.000","14.680","29.350"
NFE Ent,2025-04-09 00:00:00,000000001,1,43250000000000019158550010000000011762653111,7893308003704,"LUVA METAL CROMADO R/R 3/4FX3/4F (ZAMAC)","2.000","11.070","22.130"
NFE Ent,2025-04-09 00:00:00,000000001,1,43250000000000019158550010000000011762653111,7897451466928,"NIVELADOR PISO LARGO CRISTAL CORTAG 1,5MM C/50","3.000","11.010","33.040"
NFE Ent,2025-04-09 00:00:00,000000001,1,43250000000000019158550010000000011762653111,7898668364823,"REGISTRO PRESSÃO PVC SOLDÁVEL 25MM CROMADO HERC","1.000","14.580","14.580"
NFE Ent,2025-04-09 00:00:00,000000001,1,43250000000000019158550010000000011762653111,7898099760027,"ANEL VEDAÇÃO VASO SANIT C/GUIA/CERA MAXSEAL","6.000","10.230","61.350"
NFE Ent,2025-04-09 00:00:00,000000001,1,43250000000000019177550010000000011144119572,7891040105502,"FITA ISOLANTE 20MX18MM PRETA IMPERIAL 3M","10.000","7.400","73.950"
NFE Ent,2025-04-09 00:00:00,000000001,10,43250000000000019157550100000000011690421010,3583,"TABUA PINUS 20X2,5X2,7M","6.000","15.700","94.200"
NFE Ent,2025-04-09 00:00:00,000000001,1,43250000000000019177550010000000011144119572,7891040075126,"FITA DUPLA FACE 12MMX2M 0,4KG/20CM FIXA FORTE 3M","4.000","10.730","42.910"
NFE Ent,2025-04-09 00:00:00,000000001,1,43250000000000019158550010000000011762653111,7891595000239,"BROXA PVC CERDAS RÍGIDAS PEQUENA 11,7X4,2CM ROMA","3.000","4.290","12.860"
NFE Ent,2025-04-09 00:00:00,000000001,1,43250000000000019177550010000000011144119572,7896451876683,"RESI LOR BELLA DUCHA ULTRA 4T 127V 5500W 3065F","3.000","38.290","114.880"
NFE Ent,2025-04-09 00:00:00,000000001,1,43250000000000019177550010000000011144119572,7896451845108,"RESI LOR FASHION 220V 7500W 3056D","2.000","34.100","68.190"
NFE Ent,2025-04-09 00:00:00,000000001,1,43250000000000019177550010000000011144119572,7896451849892,"RESI LOR ADVANCED ELET 220V 7500W 3056F ORIGINAL","5.000","39.530","197.630"
NFE SAIDA,2025-04-09 00:00:00,000000001,1,43250000000000019112550010000000011868118704,7898693155410,"GÁS P/MAÇARICO/FOGAREIRO 400ML ENCAIXE ETANIZ","-1.000","20.000","20.000"
NFE SAIDA,2025-04-09 00:00:00,000000001,1,43250000000000019112550010000000011868118704,7908169027988,"MAÇARICO MULT IGNIÇÃO AUTOM P/CARGA ENCAIXE HUTZ","-1.000","32.400","32.400"
NFE SAIDA,2025-04-09 00:00:00,000000001,1,43250000000000019112550010000000011868118704,7890428156860,"CAIXA P/DISJ DIN 1P-2P-3P C/TOMAD 3P 20A MARGIRIUS","-1.000","24.800","24.800"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019109550010000000011397021336,7898055524847,"MASSA P/REPARAR MADEIRA BRANCA 400G F12 VIAPOL","3.000","11.170","33.500"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019177550010000000011505313112,7891435043334,"LIZ 2 INTER SIMPL 10A 250V COMPL TRAMO","10.000","9.930","99.250"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019109550010000000011397021336,40028877490760,"BROCA VÍDEA 2PT 10MMX120MM STANLEY","5.000","8.310","41.530"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019177550010000000011505313112,7898143438964,"REBITE ALUMÍNIO 4,8X25MM","100.000","0.180","18.280"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019109550010000000011397021336,7898954175331,"EXTENSÃO ELÉTRICA 10A 10M 3X0,75MM PARAL PRISMATEC","1.000","38.810","38.810"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019177550010000000011505313112,7898143438957,"REBITE ALUMÍNIO 4,8X16MM","200.000","0.130","25.670"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019109550010000000011397021336,7893401194729,"DISJUNTOR DIN BRANCO 2X20A CURVA C STECK","2.000","28.060","56.120"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019109550010000000011397021336,7893401194750,"DISJUNTOR DIN BRANCO 2X50A CURVA C STECK","2.000","31.190","62.370"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019109550010000000011397021336,7893401194590,"DISJUNTOR DIN BRANCO 1X20A CURVA C STECK","2.000","7.300","14.600"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019109550010000000011397021336,7893401194613,"DISJUNTOR DIN BRANCO 1X32A CURVA C STECK","2.000","7.300","14.600"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019109550010000000011397021336,7898593870079,"PREGO C/CABEÇA SIMPLES 16X24","3.000","14.970","44.900"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019109550010000000011397021336,8215,"CONECTOR PORCELANA 2 FIOS 16MM","20.000","3.380","67.550"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019177550010000000011505313112,7896495000174,"DESENTUPIDOR CANOS/TUBOS DIABO VERDE LÍQUIDO 1L","2.000","39.030","78.050"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019109550010000000011397021336,7897801303033,"LIGAÇÃO FLEXÍVEL ÁGUA PVC 100CM 1/2 (F/F) KRONA","10.000","10.560","105.550"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019109550010000000011397021336,7899583309319,"ESPUMA EXPANSIVA 500ML/340G MISTER","12.000","16.240","194.850"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019109550010000000011397021336,7899583305854,"RATOEIRA AÇO GALV PEQUENA 6,5X12CM","6.000","3.560","21.340"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019177550010000000011505313112,7891595000727,"ROLO LÃ ANTI RESPINGO 23CMX9MM S/CABO ROMA","5.000","6.540","32.710"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019109550010000000011397021336,7896785304296,"IMPERMEABILIZANTE SIKA TOP 100 4KG","2.000","19.110","38.210"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019109550010000000011397021336,7896525087625,"BROCA AÇO/INOX 10,0MMX125MM STANLEY","2.000","15.380","30.760"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019109550010000000011397021336,7898422201067,"ANEL VEDAÇÃO VASO SANIT C/GUIA/CERA NACIONAL","6.000","5.880","35.300"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019109550010000000011397021336,7899583323520,"DISCO BORRACHA 5"" C/VELCRO MISTER","2.000","10.520","21.040"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019109550010000000011397021336,7899583313866,"PARAFUSO SUPORTE TV M8X35MM NACIONAL","2.000","4.210","8.410"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019109550010000000011397021336,7899583309333,"ESPUMA EXPANSIVA 750ML/720G MISTER","3.000","28.470","85.400"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019109550010000000011397021336,17896525087516,"BROCA AÇO/INOX 4,5MMX78MM STANLEY","10.000","3.700","36.980"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019177550010000000011505313112,7891435945072,"LIZ MÓDULO TOMADA 3P 20A 250V BR TRAMO","20.000","3.670","73.460"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019177550010000000011505313112,7891435046342,"LIZ 1 TOMADA 3P 20A 250V BR COMPL TRAMO","20.000","6.550","130.920"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019109550010000000011397021336,7898422203337,"CORTADOR DE VIDRO LUBRIFICADO MISTER","1.000","14.440","14.440"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019109550010000000011397021336,7898422203474,"MISTURADOR TINTA SDS 40CM GALÃO 3,6L MISTER","1.000","17.020","17.020"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019177550010000000011505313112,7898059200174,"LIMPA OBRA 5L RODOQUÍMICA","2.000","32.040","64.080"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019177550010000000011505313112,7891435945096,"LIZ MÓDULO TOMADA 3P 20A 250V VERM TRAMO","25.000","3.740","93.580"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019109550010000000011397021336,17896525087509,"BROCA AÇO/INOX 4,0MMX73MM STANLEY","10.000","3.230","32.320"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019109550010000000011397021336,7898506438211,"REGISTRO MAQ LAVAR MET ESFERA CR L 1/2MX3/4M MIST","2.000","20.800","41.600"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019177550010000000011505313112,7897451415803,"APLICADOR SILICONE TUBULAR ALUMINIO 15"" CORTAG","1.000","72.450","72.450"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019177550010000000011505313112,7891435043198,"LIZ ESPELHO 4X2 2 P/MÓDULOS AFASTADOS TRAMO","20.000","3.660","73.260"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019109550010000000011397021336,7899583311398,"PREGO AÇO NIQUELADO C/CABEÇA 10X10 C/100","5.000","4.070","20.330"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019109550010000000011397021336,7899583309517,"ESPUMA EXPANSIVA 300ML/200G MISTER","12.000","12.450","149.390"
NFE Ent,2025-04-10 00:00:00,000000001,1,43250000000000019177550010000000011505313112,7891435043372,"LIZ 3 INTER SIMPL 10A 250V COMPL TRAMO","5.000","13.180","65.880"
NFE SAIDA,2025-04-10 00:00:00,000000001,1,43250000000000019112550010000000011745727995,7891435043334,"LIZ 2 INTER SIMPL 10A 250V COMPL TRAMO","-1.000","18.500","18.500"
NFE SAIDA,2025-04-10 00:00:00,000000001,1,43250000000000019112550010000000011745727995,7891435043242,"LIZ 1 INTER SIMPL 10A 250V COMPL TRAMO","-5.000","9.550","47.750"
NFE SAIDA,2025-04-10 00:00:00,000000001,1,43250000000000019112550010000000011745727995,7891435046342,"LIZ 1 TOMADA 3P 20A 250V BR COMPL TRAMO","-5.000","10.450","52.250"
NFE SAIDA,2025-04-10 00:00:00,000000001,1,43250000000000019112550010000000011745727995,7891435043198,"LIZ ESPELHO 4X2 2 P/MÓDULOS AFASTADOS TRAMO","-15.000","5.850","87.750"
NFE SAIDA,2025-04-10 00:00:00,000000001,1,43250000000000019112550010000000011745727995,7891435945072,"LIZ MÓDULO TOMADA 3P 20A 250V BR TRAMO","-15.000","5.900","88.500"
NFE SAIDA,2025-04-10 00:00:00,000000001,1,43250000000000019112550010000000011745727995,7891435945096,"LIZ MÓDULO TOMADA 3P 20A 250V VERM TRAMO","-15.000","5.950","89.250"
NFE SAIDA,2025-04-10 00:00:00,000000001,1,43250000000000019112550010000000011201611430,3491,"AREIA MÉDIA LAVADA (M3)","-0.500","152.620","76.310"
NFE SAIDA,2025-04-10 00:00:00,000000001,1,43250000000000019112550010000000011201611430,4274,"RODA FORRO PVC TRAD GELO FOS 6M EXTRUSUL","-2.000","46.940","93.870"
NFE SAIDA,2025-04-10 00:00:00,000000001,1,43250000000000019112550010000000011201611430,7898143448864,"DISCO CORTE AÇO 9"" FINO 230X1,8X22MM DTOOLS","-3.000","17.990","53.960"
NFE SAIDA,2025-04-10 00:00:00,000000001,1,43250000000000019112550010000000011201611430,7892183192756,"PARAFUSO FLANG FORRO PH P AGULHA 4,2X13","-50.000","0.190","9.270"
NFE SAIDA,2025-04-10 00:00:00,000000001,1,43250000000000019112550010000000011201611430,7892261541575,"PARAFUSO CHIP PH CAB CHT 4,0X35","-20.000","0.230","4.580"
NFE SAIDA,2025-04-10 00:00:00,000000001,1,43250000000000019112550010000000011201611430,4250,"FORRO PVC 20CMX7MMX6M GELO FOS (FRIZ 1L) 1,2M2","-1.200","22.470","26.960"
NFE SAIDA,2025-04-10 00:00:00,000000001,1,43250000000000019112550010000000011201611430,3497,"CAL REBOCO/SALPIQUE/ASSENTAMENTO 20KG NATA (DS)","-2.000","21.260","42.510"
NFE SAIDA,2025-04-10 00:00:00,000000001,1,43250000000000019112550010000000011201611430,4922,"BUCHA TIJ MACIÇO CZ 6MM (4,0X35)","-20.000","0.160","3.270"
NFE SAIDA,2025-04-10 00:00:00,000000001,1,43250000000000019112550010000000011201611430,7898265332065,"CIMENTO VOTORAN 50KG CPIV-32-RS","-1.000","52.320","52.320"
NFCe Cupom Saida,2025-04-11 00:00:00,000000001,001,43250000000000019112651010000000011334307258,7891960321044,"PARAFUSO FIXAÇÃO ASSENTO SANITÁRIO AMANCO","-1.000","9.000","9.000"
NFCe Cupom Saida,2025-04-11 00:00:00,000000001,001,43250000000000019112651010000000011334307258,7896451849892,"RESI LOR ADVANCED ELET 220V 7500W 3056F ORIGINAL","-1.000","64.000","64.000"
NFE Ent,2025-04-11 00:00:00,000000001,2,43250000000000019154550020000000011270808594,4816,"LIXA MASSA/MADEIRA 80","25.000","0.490","12.250"
NFE Ent,2025-04-11 00:00:00,000000001,2,43250000000000019154550020000000011270808594,1833,"LIXA MASSA/MADEIRA 50","25.000","0.570","14.250"
NFE Ent,2025-04-11 00:00:00,000000001,2,43250000000000019154550020000000011270808594,7899956658907,"JOGO BROCAS P/MADEIRA 3 PONTAS 3 A 8MM KALA","2.000","7.250","14.500"
NFE Ent,2025-04-11 00:00:00,000000001,2,43250000000000019154550020000000011270808594,4893,"LIXA MASSA/MADEIRA 120","50.000","0.350","17.500"
NFE Ent,2025-04-11 00:00:00,000000001,2,43250000000000019154550020000000011270808594,1848,"LIXA FERRO 150","25.000","1.470","36.750"
NFE Ent,2025-04-11 00:00:00,000000001,2,43250000000000019154550020000000011270808594,4553,"LIXA FERRO 80","25.000","1.600","40.000"
NFE Ent,2025-04-11 00:00:00,000000001,2,43250000000000019154550020000000011270808594,7896451852472,"DUCHA LORENZETTI TOP JET ELETR 127V 5500W BRANCA","1.000","134.990","134.990"
NFE Ent,2025-04-11 00:00:00,000000001,2,43250000000000019154550020000000011270808594,7899384939951,"LONA AZUL MULTIUSO 4MX4M KALA","1.000","48.840","48.840"
NFE Ent,2025-04-11 00:00:00,000000001,2,43250000000000019154550020000000011270808594,7899676020046,"REBOLO TIPO COPO CÔNICO 4"" G60 ROSCA M14 WORKER","1.000","36.370","36.370"
NFE Ent,2025-04-11 00:00:00,000000001,2,43250000000000019154550020000000011270808594,7899009010706,"REBOLO TIPO COPO CÔNICO 4"" G36 ROSCA M14 WORKER","1.000","36.370","36.370"
NFE Ent,2025-04-11 00:00:00,000000001,2,43250000000000019154550020000000011270808594,7899676020053,"REBOLO TIPO COPO CÔNICO 4"" G120 ROSCA M14 WORKER","1.000","36.370","36.370"
NFE Ent,2025-04-11 00:00:00,000000001,2,43250000000000019154550020000000011270808594,7896038100019,"COLA CANO ÁGUA FRIA C/PINCEL 175G POLYTUBES","10.000","10.430","104.300"
NFE Ent,2025-04-11 00:00:00,000000001,2,43250000000000019154550020000000011270808594,7899384939937,"LONA AZUL MULTIUSO 3MX3M KALA","2.000","27.470","54.930"
NFE Ent,2025-04-11 00:00:00,000000001,2,43250000000000019154550020000000011270808594,7899384939982,"LONA AZUL MULTIUSO 5MX5M KALA","1.000","80.110","80.110"
NFE Ent,2025-04-11 00:00:00,000000001,2,43250000000000019154550020000000011270808594,7898405965511,"COLA ALMASUPER 2 EM 1 BICO E PINCEL 100G","12.000","4.970","59.640"
NFE Ent,2025-04-11 00:00:00,000000001,2,43250000000000019154550020000000011270808594,7891395045096,"KIT PINTURA 23CM 3PCS ANTIRRESPINGO TIGRE","3.000","17.900","53.700"
NFE Ent,2025-04-11 00:00:00,000000001,2,43250000000000019154550020000000011270808594,7899956610943,"MECANISMO SAÍDA CX ACOPL BOT SUP CAST LIEGE","3.000","31.050","93.150"
NFE Ent,2025-04-11 00:00:00,000000001,2,43250000000000019154550020000000011270808594,7896451849892,"RESI LOR ADVANCED ELET 220V 7500W 3056F ORIGINAL","5.000","38.560","192.800"
NFE Ent,2025-04-11 00:00:00,000000001,2,43250000000000019154550020000000011270808594,7891284057445,"EXTENSÃO ELÉTRICA 10A 10M 3X0,75MM PARAL DANEVA","2.000","37.100","74.200"
NFE Ent,2025-04-11 00:00:00,000000001,2,43250000000000019154550020000000011270808594,7899384969927,"BASTÃO SILICONE COLA QUENTE 7,5MMX10CM (5/16)","259.000","0.220","57.910"
NFE Ent,2025-04-11 00:00:00,000000001,2,43250000000000019154550020000000011270808594,7896451853202,"TORN ELÉTR PAR LOREN EASY BR 220V 5500W","1.000","120.940","120.940"
NFE SAIDA,2025-04-11 00:00:00,000000001,1,43250000000000019112550010000000011489565191,7891435043259,"LIZ 1 INTER PARAL 10A 250V COMPL TRAMO","-2.000","14.500","29.000"
NFE SAIDA,2025-04-11 00:00:00,000000001,1,43250000000000019112550010000000011930599571,7898265332065,"CIMENTO VOTORAN 50KG CPIV-32-RS","-12.000","50.500","606.000"
NFCe Cupom Saida,2025-04-14 00:00:00,000000001,001,43250000000000019112651010000000011401278058,7896634900365,"VEDANTE PANELA PRESSÃO BORRACHA UNIV 4,5L FORSAN","-1.000","9.000","9.000"
NFCe Cupom Saida,2025-04-14 00:00:00,000000001,001,43250000000000019112651010000000011401205153,7891194000319,"CADEADO PAPAIZ 20MM CR20","-1.000","21.000","21.000"
NFCe Cupom Saida,2025-04-14 00:00:00,000000001,001,43250000000000019112651010000000011401241602,7897533609052,"CORDA 8MM BR/PR/VER RUPT 476KG 954 (0,02455KG/M)","-9.000","3.000","27.000"
NFCe Cupom Saida,2025-04-14 00:00:00,000000001,001,43250000000000019112651010000000011401205153,7891117044413,"CARRETEL P/APARADOR GRAMA C/1 FIO 1.8MM 8M TRAMO","-1.000","35.000","35.000"
NFCe Cupom Saida,2025-04-14 00:00:00,000000001,001,43250000000000019112651010000000011401205153,7891194000340,"CADEADO PAPAIZ 35MM CR35","-1.000","38.000","38.000"
NFCe Cupom Saida,2025-04-14 00:00:00,000000001,001,43250000000000019112651010000000011401205153,7891194319497,"CADEADO PAPAIZ 25MM CR25","-2.000","24.000","48.000"
NFCe Cupom Saida,2025-04-14 00:00:00,000000001,001,43250000000000019112651010000000011401241602,7893946629670,"CORDA SISAL 10MM VONDER","-9.000","7.000","63.000"
